STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EVRESULT-PRDEV,To inform the development of the government programme or other strategic plans,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPLM-CONDEV,Conducting internal policy evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_STGSK-DATA,Providing data relevant to the evaluation,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOMOF-MONEV,Monitor the implementation of policy evaluation results,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_UNITFINMOF-BUDALLOC,Through the budget allocation of the hosting institution,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EXTACT-KB,Institutions at arm’s length of the executive (e.g.  knowledge brokers),2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOCEN-CORDEV,Co-ordinate policy evaluations across the public administration,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_GUDCONT-EVPL,Evaluation planning,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_WCHSK-SOCP,"Social partners (e.g., employer organisations or trade unions)",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_INTROOBJ-GOVR,Measure the government's results,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOCEN-DISSEV,Disseminate and communicate evaluation results,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_UNITFINCEN-DEDLINE,Through a dedicated budget allocation earmarked for the unit(s),2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EVRESULT-BUD,To inform budgetary decision-making,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_SAI-EXPOSTEV,Ex post policy evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_STGSK-DISER,Discussing the results of the evaluation,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOMOF-CORDEV,Co-ordinate policy evaluations across the public administration,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_ADDRESPOMOF-MANSR,Managing the  spending review  process,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EXTACT-SAI,Supreme Audit Institution (SAI) or similar,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOPAR-REQEV,It can require that government evaluate policies,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EVALCHAMP-MOF,Ministry of Finance / Ministry of Economy / Ministry of Treasury or equivalent,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_ADDRESPOCEN-MONPG,Monitoring  government-wide policy goals,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_HIGGUID-NONE,"No, there is no high-level guidance",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_INTROCHA-CHAL7,Lack of culture of evaluation in the public sector,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOCEN-CENGUID,Provide central  guidelines  for policy evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_KB-NONE,There are no knowledge brokers involved,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_SYNTMET-LITR,Literature reviews,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_ADDRESPOMOF-MONPG,Monitoring  government-wide policy goals,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_LMEVDEC-DIFCR,The criteria are different across line ministries,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOMOF-OVERS,"Oversee the evaluation function across government (e.g. approve appointment of Chief evaluators, oversee the development of line ministries’ evaluation agendas, etc.)",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPLM-LMEVAG,Establishing a line ministry level evaluation agenda,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_STGSK-COMEV,Communicating the results of the evaluation,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_SECLEG-EVARE,Policy areas (thematic) or programmes covered by the legal framework,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOCEN-MONEV,Monitor the implementation of policy evaluation results,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_PRIMLEG-OBJEV,Objectives or expected results of the legal framework,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_INTROOBJ-PROEI,Promote evidence-informed policymaking,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EVRESULT-IMP,To improve programme implementation at management level,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_WCHSK-CSO,Civil society organisations/ Non-governmental organisations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_WCHSK-IO,International organisations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_PRIMLEG-RESEV,Responsibilities of government institutions concerning policy evaluation,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_BUDPRT-EXAP,Ex ante appraisal  of  Capital expenditure,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_GUDCONT-EVCOM,Commissioning of evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EVALCHAMP-CENTR,"Institution at the Centre of Government (e.g., President's Office / Prime Minister's Office / Cabient Office / Chancellery or equivalent",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_WCHSK-PRVC,Private companies / businesses,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_ADDRESPOCEN-PREIPM,Promoting evidence-informed policymaking,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MCC_CENTREQ-INTCOMM,Policies that result from international commitment (e.g. European funds) need to be evaluated. Please provide the weblink here:,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_IMPGRP-GEN,Gender,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_WHICM-OVBD,Oversight body or team inside government,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPLM-COMEV,Commissioning and overseeing policy evaluations conducted by external evaluators,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_SAI-PERAU,Performance Audits,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_STGSK-IDEVQ,Identifying evaluation questions,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_GUDCONT-OVERS,Oversight of evaluation process,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_INTROCHA-CHAL2,"Lack of resources to conduct evaluations (e.g. time, staff, funding)",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOMOF-CENGUID,Provide central  guidelines  for policy evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_UNITFINCEN-BUDALLOC,Through the budget allocation of the hosting institution,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOPAR-COMEV,It can commission policy evaluations to external evaluators,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_GUDCONT-EVMET,"Evaluation methods (e.g. cost-benefit analysis, experimental evaluations, etc.)",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_AUTOEV-COMEV,By commissioning evaluations to external institutions or actors,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_ETHSTD-YALL,"Yes, there are ethical standards for all public servants, which apply to government evaluators",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MCC_LEGALEM-1LEG,Primary legislation  (law/s or equivalent). Please provide a weblink or references to the legislation and the number of the articles.,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_SECLEG-OBJEV,Objectives or expected results of the legal framework,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOCEN-ADVBP,Advise government institution on best practices,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_ADDRESPOMOF-PREIPM,Promoting evidence-informed policymaking,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EXTACT-LEGB,Legislative body,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_EXTACT-IFIs,Independent Fiscal Institution such as Parliamentary Budget Office (PBO) or Fiscal Council,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_STGSK-CONEV,Conducting evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_IMPGRP-YOUT,Youth,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOCEN-OVERS,"Oversee the evaluation function across government (e.g. approve appointment of Chief evaluators, oversee the development of line ministries’ evaluation agendas, etc.)",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOPAR-ASKPRE,It can ask the government to present evaluation findings to Parliament/ Congress,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MCC_CENTREQ-BUDTRH,Policies that exceed a certain budgetary threshold need to be evaluated. Please provide the weblink here:,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_SECLEG-REGEV,Requirement for government institutions to undertake regular evaluation of their policies,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_INTROOBJ-SUPEE,Support the efficiency and effectiveness of government expenditure,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_RESPOCEN-TRAIN,Provide trainings to policy evaluators,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_SAI-QUALEV,Assess the quality of the evaluation system,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_WCHSK-ACRI,Academia / Research Institutes,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_BUDPRT-PERBD,Performance budgeting,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MCC_LEGALEM-2LEG,Secondary/subordinate legislation . Please provide a weblink or references to the legislation and the number of the articles.,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_BUDPRT-SP,Spending reviews,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_WCHSK-CIT,Citizens,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_PROFST-NONE,"No, there are no professional standards or accreditation required.",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,ITA,Italy,A,Annual,Q_MC_PRIMLEG-EVARE,Policy areas (thematic) or programmes covered by the legal framework,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_EXTACT-KB,Institutions at arm’s length of the executive (e.g.  knowledge brokers),2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_GUDCONT-PRDE,Proportionate and appropriate design for primary and intended users,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_AUTOEV-EVAUT,By providing internal evaluation teams with autonomy in deciding which policies to evaluate,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_RESPOCEN-DEVAG,Develop and manage a cross-government evaluation agenda,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_KB-ACCEV,By making evaluation evidence more accessible to potential users,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_HIGGUID-YGOGU,"Yes, in the form of cross government guidelines",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MCC_LEGALEM-NOEMB,It is not legally embedded,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_INTROOBJ-IMPAC,Improve accountability and transparency of decision-making,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_RESPOMOF-CONDEV,Conduct or commission cross-sectoral policy evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_RESPOMOF-MONEV,Monitor the implementation of policy evaluation results,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_ADDRESPOMOF-MANPER,Managing the performance of the public sector,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_UNITFINMOF-BUDALLOC,Through the budget allocation of the hosting institution,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_KB-SYNTEV,By synthesising evaluation results,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_AUTOEV-EVPLA,By allowing internal evaluation teams to set their own evaluation plans within the bounds of their mandate,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_RESPLM-CONDEV,Conducting internal policy evaluations,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_LMEVDEC-LMPP,Based on the line ministry policy priorities/ plans,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_GUDCONT-EVPL,Evaluation planning,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_PROFST-JOBCA,There is a specific job category for government evaluators within the civil service,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_RESPOCEN-OVERS,"Oversee the evaluation function across government (e.g. approve appointment of Chief evaluators, oversee the development of line ministries’ evaluation agendas, etc.)",2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_STGSK-DATA,Providing data relevant to the evaluation,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_RESPOCEN-TRAIN,Provide trainings to policy evaluators,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_SAI-QUALEV,Assess the quality of the evaluation system,2023,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,GBR,United Kingdom,A,Annual,Q_MC_LMEVDEC-DIFCR,The criteria are different across line ministries,2023,,1,,A,Normal value,0,Units
